,Unnamed: 0,building_address,location,latitude,longitude
0,2956,Hillerødgade 95 København NV,,,
1,2957,Krogerupgade 59 København N,"59, Krogerupgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696721999999994,12.540581
2,2959,Ved Grænsen 56 Frederiksberg,"56, Ved Grænsen, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.684518000000004,12.498063
3,2961,Frederiksvej 25 Frederiksberg,"25, Frederiksvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67510600000001,12.516102
4,2963,Ålborggade 30 København Ø,"30, Ålborggade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.705631999999994,12.580166
5,2964,Horsebakken 57 København NV,,,
6,2965,Fanøgade 21 København Ø,"21, Fanøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.711422999999996,12.572875
7,2967,H.C. Lumbyes Gade 40 København Ø,"40, H.C. Lumbyes Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.714659,12.573
8,2968,Lange-Müllers Gade 17 København Ø,"17, Lange-Müllers Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712027,12.566977
9,2969,Badensgade 23 København S,"23, Badensgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663288,12.61294
10,2970,Pernillevej 8 København NV,,,
11,2972,Bentzonsvej 6 Frederiksberg,"6, Bentzonsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68401,12.528269
12,2975,Godsbanegade 5 København V,"5, Godsbanegade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1722, Danmark",55.666678000000005,12.554306
13,2976,Edvard Glæsels Vej 5B Frederiksberg,"5B, Edvard Glæsels Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688285,12.518933
14,2978,Aksel Møllers Have 24 Frederiksberg,"24, Aksel Møllers Have, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.685067000000004,12.531728
15,2979,Julius Bloms Gade 3 København N,"3, Julius Bloms Gade, Nørrebrogade Kronborggade jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.693135999999996,12.546853
16,2980,Rantzausgade 54 København N,"54, Rantzausgade, Sorte Hest, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.687497,12.547243
17,2983,Gasværksvej 7 København V,"7, Gasværksvej, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1656, Danmark",55.671771,12.556405
18,2984,Pile Alle 5E Frederiksberg,"5E, Pile Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.673361,12.532888
19,2985,Platanvej 8 Frederiksberg C,"8, Platanvej, Sorte Hest, København, Københavns Kommune, Region Hovedstaden, 1810, Danmark",55.672738,12.5398
20,2986,Stefansgade 35 København N,"35, Stefansgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.694585,12.543161
21,2987,H.C. Ørsteds Vej 60A Frederiksberg C,"60A, H.C. Ørsteds Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1879, Danmark",55.683565,12.551361
22,2988,Nordre Fasanvej 180 Frederiksberg,"Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6873218,12.5270687
23,2989,Gråbrødretorv 6 København K,"6, Gråbrødretorv, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1154, Danmark",55.680099,12.576089999999999
24,2991,Tønnesvej 66 København S,"66, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640843000000004,12.621058999999999
25,2992,Hyacintgården 13 København S,"13, Hyacintgården, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.648943,12.612064
26,2993,Mosesvinget 50 København NV,,,
27,2994,Guldborgvej 25 Frederiksberg,"25, Guldborgvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686438,12.527174
28,2997,Olymposvej 54 København S,"54, Olymposvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.641789,12.624915
29,3000,Hveensvej 10 København S,"10, Hveensvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65633199999999,12.610482000000001
30,3001,Hovmålvej 56 København S,"56, Hovmålvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634375,12.585125999999999
31,3002,Marstalsgade 25 København Ø,"25, Marstalsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.703906999999994,12.586993
32,3003,Spartavej 3 København S,"3, Spartavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.643339000000005,12.625796000000001
33,3004,Lersø Parkallé 55 København Ø,"55, Lersø Parkallé, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.706654,12.556208
34,3005,Beethovensvej 7 København SV,,,
35,3006,Amerikavej 21 København V,"21, Amerikavej, Sorte Hest, Frederiks Brygge, København, Københavns Kommune, Region Hovedstaden, 1756, Danmark",55.668686,12.542132
36,3007,Elbagade 69 København S,"69, Elbagade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654847,12.617736
37,3008,Haydnsvej 9 København SV,,,
38,3009,Florensvej 16 København S,"16, Florensvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.657818999999996,12.620600999999999
39,3013,Grækenlandsvej 125 København S,"125, Grækenlandsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.643393,12.621781
40,3015,Frankrigshusene 6 København S,"6, Frankrigshusene, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66259300000001,12.60857
41,3019,Victor Bendix Gade 20 København Ø,"20, Victor Bendix Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712159,12.566495
42,3020,Hollænderdybet 16 København S,"16, Hollænderdybet, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.664563,12.597480000000001
43,3023,C.N. Petersens Vej 12 Frederiksberg,"C.N. Petersens Vej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.6814073,12.5027677
44,3024,Jansvej 72 København S,"72, Jansvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640623,12.619957000000001
45,3028,Vagtelvej 45 Frederiksberg,"45, Vagtelvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.692429000000004,12.522167999999999
46,3030,Ingemannsvej 5 Frederiksberg C,"5, Ingemannsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1964, Danmark",55.683878,12.547384
47,3031,Silkeborggade 21 København Ø,"21, Silkeborggade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.705372,12.584636999999999
48,3032,Vagtelvej 53 Frederiksberg,"53, Vagtelvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.69316800000001,12.521727
49,3033,Strandboulevarden 106 København Ø,"106, Strandboulevarden, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.707595,12.586081
50,3034,Manøgade 10 København Ø,"10, Manøgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.708418,12.568397000000001
51,3035,Breslaugade 12 København S,"12, Breslaugade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663943999999994,12.618919
52,3038,Enghavevej 23 København V,"23, Enghavevej, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1674, Danmark",55.670501,12.546152000000001
53,3040,Annekegade 1 København Ø,"1, Annekegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.706063,12.554224000000001
54,3041,Hf. Engvang 94 København S,,,
55,3044,Ole Jørgensens Gade 8 København N,"8, Ole Jørgensens Gade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.70043100000001,12.541011
56,3045,Kronprinsesse Sofies Vej 13 Frederiksberg,"13, Kronprinsesse Sofies Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68822900000001,12.532910000000001
57,3047,Vesterbrogade 194 Frederiksberg C,"194, Vesterbrogade, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1800, Danmark",55.670754,12.533796
58,3048,Diamantgangen 68 København S,"68, Diamantgangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645787,12.591318
59,3051,Bernhard Bangs Alle 53B Frederiksberg,"53B, Bernhard Bangs Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68636,12.506585000000001
60,3053,H.C. Lumbyes Gade 32 København Ø,"32, H.C. Lumbyes Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.714153,12.573139
61,3054,Hindegade 5 København K,"5, Hindegade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1303, Danmark",55.685931999999994,12.588164
62,3056,Genuavej 26C København S,"26C, Genuavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.658313,12.624356
63,3057,Overgaden Oven Vandet 2A København K,"2A, Overgaden Oven Vandet, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1415, Danmark",55.670209,12.587659
64,3058,Blytsvej 8B Frederiksberg,"8B, Blytsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.676987,12.514027
65,3059,Sprogøvej 15 Frederiksberg,"15, Sprogøvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.682463,12.528165
66,3060,Sorgenfrigade 8 København N,"8, Sorgenfrigade, Nørrebrogade Kronborggade jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.695817000000005,12.545243
67,3061,Jens Juels Gade 25 København Ø,"25, Jens Juels Gade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69096,12.574159
68,3063,Agerlandsvej 47 København S,"47, Agerlandsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640786,12.592993
69,3064,Abildgaardsgade 22 København Ø,"22, Abildgaardsgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.691396,12.574760000000001
70,3065,Ryesgade 100 København Ø,"100, Ryesgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.696537,12.574273
71,3066,Provstevej 2A København NV,,,
72,3068,Stenkløvervej 7A København NV,,,
73,3070,Frederiksberg Bredegade 3B Frederiksberg,"3B, Frederiksberg Bredegade, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.677755000000005,12.531697
74,3071,Ågade 94 København N,"94, Ågade, Sorte Hest, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.686913,12.544003
75,3073,Dronningens Tværgade 56 København K,"56, Dronningens Tværgade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1302, Danmark",55.68478,12.583297
76,3074,Badensgade 26 København S,"26, Badensgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663327,12.613245
77,3075,Boltonvej 14 København S,"14, Boltonvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.644078,12.601919
78,3077,Skibbroen 10 København SV,,,
79,3078,Ungarnsgade 70 København S,"70, Ungarnsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66265,12.614431
80,3081,Henrik Ibsens Vej 4 Frederiksberg C,"4, Henrik Ibsens Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1813, Danmark",55.67351899999999,12.538866
81,3082,Bülowsvej 26 Frederiksberg C,"26, Bülowsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1870, Danmark",55.681026,12.544037
82,3083,Søren Norbys Allé 17 København S,"17, Søren Norbys Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.656237,12.605514
83,3084,Ravneholmsvej 4 København NV,,,
84,3085,Tyrolsgade 14 København S,"14, Tyrolsgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.659527000000004,12.609302
85,3086,Frydendalsvej 23 Frederiksberg C,"23, Frydendalsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1809, Danmark",55.671882999999994,12.535853
86,3087,Elbagade 77 København S,"77, Elbagade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654602000000004,12.617935000000001
87,3088,Løgstørgade 32 København Ø,"32, Løgstørgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70770400000001,12.583721
88,3091,Fuglebakkevej 1 Frederiksberg,"1, Fuglebakkevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68877,12.524382000000001
89,3092,Valdemar Holmers Gade 14 København Ø,"14, Valdemar Holmers Gade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71003100000001,12.558902
90,3093,Frederiksborgvej 17 København NV,,,
91,3094,Strandboulevarden 145 København Ø,"145, Strandboulevarden, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70899300000001,12.579984
92,3096,Lange-Müllers Gade 20 København Ø,"20, Lange-Müllers Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712378,12.567289
93,3097,Erik Menveds Vej 3 Frederiksberg C,"3, Erik Menveds Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1965, Danmark",55.683381999999995,12.548058000000001
94,3098,Palermovej 12 København S,"12, Palermovej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.660262,12.625041
95,3099,Jansvej 26 København S,"26, Jansvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.644827,12.617461
96,3103,Birketinget 12 København S,"12, Birketinget, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.656427,12.596894
97,3104,Falkoner Alle 33 Frederiksberg,"33, Falkoner Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68283100000001,12.535566000000001
98,3105,Strandvejen 69 København Ø,"69, Strandvejen, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.718365000000006,12.57675
99,3107,Christianshavns Voldgade 21 København K,"21, Christianshavns Voldgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1424, Danmark",55.670205,12.590309
100,3888,Sankt Jakobs Plads 6 København Ø,"Sankt Jakobs Plads, Sankt Jakobs Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.70323755,12.577915402404999
101,3889,Drosselvej 79 Frederiksberg,"79, Drosselvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.694261,12.528008999999999
102,3892,Prinsessegade 2A København K,"2A, Prinsessegade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1422, Danmark",55.670212,12.590794
103,3893,Mathildevej 16A Frederiksberg,"16A, Mathildevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.675748,12.516919
104,3895,Webersgade 8 København Ø,"8, Webersgade, Indre Østerbro, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.690174,12.574399
105,3896,Slusevej 15 København S,"15, Slusevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.629974,12.585227
106,3898,Kildevældsgade 49 København Ø,"49, Kildevældsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.714333999999994,12.573871
107,3900,Valmuevej 22 København S,"22, Valmuevej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.648863,12.609489
108,3904,Kongelundsvej 43 København S,"43, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63974,12.589232
109,3906,Nattergalevej 50 København NV,,,
110,3907,Jansvej 24 København S,"24, Jansvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.644921999999994,12.61742
111,3908,Nybrogade 20 København K,"20, Nybrogade, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1203, Danmark",55.676353000000006,12.576075999999999
112,3909,Nybrogade 18 København K,"18, Nybrogade, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1203, Danmark",55.676398999999996,12.576138
113,3912,Niels Hemmingsens Gade 3 København K,"Stilleben, 3, Niels Hemmingsens Gade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1160, Danmark",55.678987899999996,12.5777578
114,3913,Ved Volden 3 København K,"3, Ved Volden, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1425, Danmark",55.671569999999996,12.593492
115,3915,Amagerbrogade 299 København S,"299, Amagerbrogade, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.641318999999996,12.6172
116,3917,Boltonvej 16 København S,"16, Boltonvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64394300000001,12.601955
117,3918,Bisiddervej 4 København NV,"Tribeca NV, Bisiddervej, Nørrebro, Bispebjerg, Københavns Kommune, Region Hovedstaden, 2400, Danmark",55.706198300000004,12.534381800000002
118,3920,Æblevej 4 København NV,,,
119,3923,Badensgade 4 København S,"4, Badensgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662163,12.614125
120,3924,Messinavej 25 København S,"25, Messinavej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.659222,12.62257
121,3926,Bremensgade 30 København S,"30, Bremensgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.664817000000006,12.616864
122,3929,Solsortvej 89 Frederiksberg,"89, Solsortvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.693114,12.524049
123,3930,Forhåbningsholms Alle 29 Frederiksberg C,"29, Forhåbningsholms Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1904, Danmark",55.6768,12.549992999999999
124,3931,Wesselsgade 3 København N,"3, Wesselsgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.686310999999996,12.560865
125,3932,Niels W. Gades Gade 15 København Ø,"15, Niels W. Gades Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.713818999999994,12.574222
126,3934,Fuglebakkevej 12 Frederiksberg,"12, Fuglebakkevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.689096,12.52546
127,3936,Teglbrændervej 7 København NV,,,
128,3939,Topasgangen 10 København S,"10, Topasgangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.646511,12.589411
129,3940,Markskiftevej 7 København S,"7, Markskiftevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645479,12.59729
130,3941,Holger Danskes Vej 19 Frederiksberg,"19, Holger Danskes Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686603000000005,12.537402
131,3942,Kastanievej 7 Frederiksberg C,"7, Kastanievej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1876, Danmark",55.678277,12.544098
132,3948,Hessensgade 45 København S,"45, Hessensgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663786,12.616900999999999
133,3951,Regitsevej 4 København S,"4, Regitsevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654887,12.631003
134,3953,Jagtvej 55 København N,"55, Jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.693220999999994,12.547348
135,3955,Badstuestræde 12 København K,"12, Badstuestræde, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1209, Danmark",55.678061,12.57516
136,3958,Kuhlausgade 13 København Ø,"13, Kuhlausgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.713825,12.574891000000001
137,3959,Holger Danskes Vej 106B Frederiksberg,"106B, Holger Danskes Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.689035,12.529368
138,3960,Overgaden Neden Vandet 33 København K,"33, Overgaden Neden Vandet, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1414, Danmark",55.673190000000005,12.591364
139,3961,Hammershøis Kaj 6 København K,"6, Hammershøis Kaj, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1402, Danmark",55.671438,12.586513
140,3962,Florensvej 2 København S,"2, Florensvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.657987,12.622035
141,3965,Rødkløvervej 22 København NV,,,
142,3967,Sumatravej 40 København S,"40, Sumatravej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.649710999999996,12.631122999999999
143,3968,Skaffervej 13 København NV,,,
144,3969,Nyelandsvej 69 Frederiksberg,"69, Nyelandsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.684425,12.523183
145,3973,Rudolph Berghs Gade 52 København Ø,"52, Rudolph Berghs Gade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.711123,12.557512
146,3974,Nordre Frihavnsgade 14 København Ø,"14, Nordre Frihavnsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.700361,12.579258
147,3977,Øster Allé 48 København Ø,"48, Øster Allé, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.702587,12.574032
148,3978,Nordre Fasanvej 78 Frederiksberg,"78, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686403000000006,12.526744
149,3980,Nørre Søgade 9A København K,"9A, Nørre Søgade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1370, Danmark",55.685008999999994,12.564482
150,3981,Borups Allé 247 København NV,,,
151,3983,Olfert Fischers Gade 4 København K,"4, Olfert Fischers Gade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1311, Danmark",55.686654000000004,12.589155
152,3985,Dirchsvej 48 København S,"48, Dirchsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640122,12.618846000000001
153,3986,Kongelundsvej 100C København S,"100C, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.635144999999994,12.587325
154,3987,Islands Brygge 24B København S,"24B, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.663126,12.571214999999999
155,3988,Olymposvej 25 København S,"25, Olymposvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.644463,12.623778
156,3989,Gårdfæstevej 11 København S,"11, Gårdfæstevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.639559,12.586341000000001
157,3990,Nyhavn 31J København K,"31J, Nyhavn, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1051, Danmark",55.680425,12.590461999999999
158,3993,Torben Oxes Allé 5 København S,"5, Torben Oxes Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.656833999999996,12.606119
159,3995,Haydnsvej 23 København SV,,,
160,3996,Falkoner Alle 57 Frederiksberg,"57, Falkoner Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.685480000000005,12.53854
161,3997,Straussvej 8 København SV,,,
162,4001,Forchhammersvej 13 Frederiksberg C,"Forchhammersvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1879, Danmark",55.680345900000006,12.549870599999998
163,4004,Blågårdsgade 2 København N,"2, Blågårdsgade, Kødbyen, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.687934999999996,12.559792999999999
164,4005,Bisiddervej 8 København NV,"Tribeca NV, Bisiddervej, Nørrebro, Bispebjerg, Københavns Kommune, Region Hovedstaden, 2400, Danmark",55.706198300000004,12.534381800000002
165,4007,Ryesgade 112A København Ø,"112A, Ryesgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.697417,12.576172
166,4008,Kattesundet 18 København K,"18, Kattesundet, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1458, Danmark",55.676762,12.572058
167,4010,Høyensgade 16 København Ø,"16, Høyensgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.692613,12.576172
168,4013,Mosesvinget 24A København NV,,,
169,4014,Baldersgade 46 København N,"46, Baldersgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.700388000000004,12.546565
170,4018,Athensvej 34 København S,"34, Athensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645453,12.626228999999999
171,4019,Frederikssundsvej 22 København NV,,,
172,4020,Åboulevard 60 København N,"60, Åboulevard, Sorte Hest, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.68524,12.55081
173,4021,Grøndalsvej 8 Frederiksberg,"8, Grøndalsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.689739,12.516252
174,4022,Hf. Engly 78 København S,,,
175,4023,Horsebakken 22 København NV,,,
176,4025,Markskiftevej 10 København S,"10, Markskiftevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645311,12.596707
177,4026,Stradellasvej 30 København SV,,,
178,4027,Hf. Engvang 107 København S,,,
179,4028,H.C. Andersens Boulevard 39 København V,"39, H.C. Andersens Boulevard, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1553, Danmark",55.672676,12.57472
180,4030,Sortedam Dossering 11 København N,"11, Sortedam Dossering, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.68849399999999,12.563833
181,4031,Grøndalsvej 50 Frederiksberg,"50, Grøndalsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688255000000005,12.508473
182,4032,Silkeborggade 47 København Ø,"47, Silkeborggade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.707639,12.584261999999999
183,4034,Dirchsvej 10 København S,"10, Dirchsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.643322,12.617078
184,4038,Amagerbrogade 246A København S,"246A, Amagerbrogade, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645095999999995,12.614613
185,4039,Esplanaden 24 København K,"24, Esplanaden, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1263, Danmark",55.687578,12.593511999999999
186,4041,Trekløvervej 9 København NV,,,
